Award ID,Recipient,Amount,Extent Competed,Offers Received,Set Aside Type
70FBR220F00000161,CELLCO PARTNERSHIP,300.21,A,1,
70FBR819F00000008,CELLCO PARTNERSHIP,299.99,A,1,
70FBR420F00000033,CELLCO PARTNERSHIP,299.39,A,1,
70FBR719F00000032,ATT MOBILITY LLC,293.54,A,1,
HSFE3016F0268,"WALKER AND ASSOCIATES, INC.",293.06,A,1,
70FBR919F00000025,ATT MOBILITY LLC,284.31,A,1,
70FBR419F00000193,CELLCO PARTNERSHIP,282.08,A,1,
70FA3020F00000182,ATT MOBILITY LLC,281.02,A,1,
70FBR221F00000026,ATT MOBILITY LLC,277.74,A,1,
70FBR420F00000077,CELLCO PARTNERSHIP,276.46,A,1,
70FBR820F00000028,UNITED PARCEL SERVICE CO.,274.25,D,1,
70FBR219F00000060,ATT MOBILITY LLC,273.03,A,1,
70FBR419F00000083,CELLCO PARTNERSHIP,272.57,A,1,
70FBR620F00000011,ATT MOBILITY LLC,272.31,A,1,
70FBR920F00000044,UNITED PARCEL SERVICE CO.,272.02,D,1,
70FA3020F00000369,ATT MOBILITY LLC,267.75,A,1,
HSFE0216J0214,SAFEGUARD DOCUMENT DESTRUCTION INC,265.88,A,1,
70FBR619F00000037,ATT MOBILITY LLC,264.79,A,1,
70FBR420F00000025,ATT MOBILITY LLC,264.19,A,1,
70FBR420F00000001,ATT MOBILITY LLC,264.15,A,1,
70FBR220F00000098,ATT MOBILITY LLC,263.67,A,1,
70FBR420F00000044,ATT MOBILITY LLC,263.49,A,1,
70FBR420F00000132,ATT MOBILITY LLC,259.14,A,1,
70FBR820F00000011,ATT MOBILITY LLC,258.77,A,1,
70FBR419F00000031,ATT MOBILITY LLC,258.75,A,1,
70FBR919F00000175,ATT MOBILITY LLC,258.63,A,1,
70FBR220F00000090,ATT MOBILITY LLC,257.31,A,1,
70FBR519F00000036,CELLCO PARTNERSHIP,257.22,A,1,
70FBR919F00000118,ATT MOBILITY LLC,256.26,A,1,
70FBR619F00000092,ATT MOBILITY LLC,255.77,A,1,
70FBR219F00000034,CELLCO PARTNERSHIP,255.54,A,1,
70FBR919F00000116,ATT MOBILITY LLC,254.44,A,1,
70FBR420F00000089,ATT MOBILITY LLC,252.64,A,1,
70FBR720F00000015,ATT MOBILITY LLC,247.77,A,1,
70FBR620F00000045,ATT MOBILITY LLC,246.91,A,1,
HSFE0217J0019,SAFEGUARD DOCUMENT DESTRUCTION INC,242.76,A,1,
70FBR620F00000077,ATT MOBILITY LLC,242.13,A,1,
70FBR419F00000179,ATT MOBILITY LLC,240.53,A,1,
70FA3020F00000242,CELLCO PARTNERSHIP,238.11,A,1,
70FBR919F00000045,CELLCO PARTNERSHIP,236.26,A,1,
70FBR320F00000007,CELLCO PARTNERSHIP,236.25,A,1,
70FBR419F00000184,ATT MOBILITY LLC,233.59,A,1,
70FBR619F00000102,CELLCO PARTNERSHIP,231.43,A,1,
70FA3020F00000247,ATT MOBILITY LLC,229.78,A,1,
70FBR820F00000023,CELLCO PARTNERSHIP,228.92,A,1,
70FBR619F00000055,ATT MOBILITY LLC,228.72,A,1,
70FBR420F00000128,CELLCO PARTNERSHIP,227.08,A,1,
70FBR120F00000009,CELLCO PARTNERSHIP,225.69,A,1,
70FBR420F00000041,ATT MOBILITY LLC,223.13,A,1,
70FA3020F00000282,ATT MOBILITY LLC,221.07,A,1,
70FA3020F00000092,ATT MOBILITY LLC,220.88,A,1,
70FBR020F00000044,CELLCO PARTNERSHIP,220.64,A,1,
70FA3020F00000295,ATT MOBILITY LLC,216.48,A,1,
70FBR419F00000079,ATT MOBILITY LLC,216.19,A,1,
70FBR919F00000125,ATT MOBILITY LLC,215.3,A,1,
HSFE0715J0007,"UNITED PARCEL SERVICE, INC.",213.66,A,1,
70FBR419F00000196,ATT MOBILITY LLC,212.5,A,1,
70FA3020F00000322,CELLCO PARTNERSHIP,210.9,A,1,
70FBR919F00000121,CELLCO PARTNERSHIP,208.5,A,1,
70FBR919F00000163,CELLCO PARTNERSHIP,204.99,A,1,
70FBR919F00000179,CELLCO PARTNERSHIP,203.21,A,1,
70FBR020F00000051,ATT MOBILITY LLC,202.89,A,1,
70FA3020F00000246,ATT MOBILITY LLC,202.26,A,1,
70FA3020F00000324,ATT MOBILITY LLC,202.23,A,1,
70FBR620F00000044,CELLCO PARTNERSHIP,199.5,A,1,
70FA3020F00000363,ATT MOBILITY LLC,195.59,A,1,
70FBR819F00000045,CELLCO PARTNERSHIP,194.9,A,1,
70FBR020F00000014,CELLCO PARTNERSHIP,193.94,A,1,
70FBR820F00000009,CELLCO PARTNERSHIP,193.93,A,1,
70FBR619F00000011,ATT MOBILITY LLC,191.73,A,1,
70FBR021F00000013,CELLCO PARTNERSHIP,188.83,A,1,
70FBR919F00000129,ATT MOBILITY LLC,185.2,A,1,
70FBR418F00000094,ATT MOBILITY LLC,182.73,A,1,
70FBR419F00000130,ATT MOBILITY LLC,182.71,A,1,
HSFE0717F0009,"UNITED PARCEL SERVICE, INC.",182.06,A,1,
70FBR219F00000074,ATT MOBILITY LLC,178.77,A,1,
70FA3020F00000376,ATT MOBILITY LLC,177.55,A,1,
HSFE0817F0008,"UNITED PARCEL SERVICE, INC.",177.17,A,1,
70FBR719F00000001,ATT MOBILITY LLC,174.74,A,1,
70FBR419F00000104,CELLCO PARTNERSHIP,173,A,1,
70FBR519F00000042,CELLCO PARTNERSHIP,172.9,A,1,
HSFE7015J0006,LINK UP MITAKA LIMITED,172.86,A,1,
70FBR820F00000018,ATT MOBILITY LLC,171.54,A,1,
70FBR519F00000031,ATT MOBILITY LLC,171.54,A,1,
70FBR120F00000020,ATT MOBILITY LLC,171.54,A,1,
70FBR119F00000021,ATT MOBILITY LLC,171.54,A,1,
70FBR619F00000103,CELLCO PARTNERSHIP,171.48,A,1,
70FBR220F00000179,CELLCO PARTNERSHIP,171.48,A,1,
70FBR519F00000067,ATT MOBILITY LLC,171.18,A,1,
70FBR320F00000029,CELLCO PARTNERSHIP,171,A,1,
70FBR319P00000023,"KNIGHTHORST SHREDDING, LLC",170,F,1,NONE
70FBR919F00000180,ATT MOBILITY LLC,168.05,A,1,
70FBR919F00000003,CELLCO PARTNERSHIP,166.8,A,1,
70FBR419F00000143,CELLCO PARTNERSHIP,166.52,A,1,
70FBR020F00000035,CELLCO PARTNERSHIP,166.24,A,1,
70FBR220F00000075,ATT MOBILITY LLC,166.15,A,1,
70FBR919F00000115,ATT MOBILITY LLC,164.39,A,1,
70FBR619F00000101,ATT MOBILITY LLC,156.65,A,1,
70FBR620F00000025,CELLCO PARTNERSHIP,156.29,A,1,
70FBR820F00000035,CELLCO PARTNERSHIP,151.69,A,1,
70FBR919F00000030,CELLCO PARTNERSHIP,151.19,A,1,
70FBR619F00000038,CELLCO PARTNERSHIP,149.99,A,1,
70FBR419F00000139,ATT MOBILITY LLC,149.56,A,1,
70FBR819F00000018,CELLCO PARTNERSHIP,149.08,A,1,
70FBR419F00000085,CELLCO PARTNERSHIP,145.24,A,1,
HSFE4016J0212,TRANSLATION SOLUTIONS CORP,143,A,1,
70FBR420F00000144,ATT MOBILITY LLC,142.36,A,1,
70FA3020F00000211,ATT MOBILITY LLC,140.43,A,1,
70FBR419F00000109,CELLCO PARTNERSHIP,139.08,A,1,
70FBR420F00000049,ATT MOBILITY LLC,138.87,A,1,
70FBR420F00000047,ATT MOBILITY LLC,138.87,A,1,
70FBR321F00000003,ATT MOBILITY LLC,138.87,A,1,
70FBR320F00000019,ATT MOBILITY LLC,138.87,A,1,
70FBR320F00000013,ATT MOBILITY LLC,138.87,A,1,
70FA3020F00000276,ATT MOBILITY LLC,136.71,A,1,
70FBR820F00000017,CELLCO PARTNERSHIP,136.12,A,1,
70FBR619F00000104,ATT MOBILITY LLC,134.75,A,1,
70FBR919F00000126,CELLCO PARTNERSHIP,133.88,A,1,
70FBR320F00000017,ATT MOBILITY LLC,133.78,A,1,
70FBR219F00000050,ATT MOBILITY LLC,133.46,A,1,
70FBR419F00000123,ATT MOBILITY LLC,132.06,A,1,
70FBR420F00000094,ATT MOBILITY LLC,131.06,A,1,
70FBR919F00000096,ATT MOBILITY LLC,130.37,A,1,
70FBR320F00000052,ATT MOBILITY LLC,129.45,A,1,
70FBR820F00000013,ATT MOBILITY LLC,125.58,A,1,
70FBR919F00000008,ATT MOBILITY LLC,124.94,A,1,
70FBR620F00000022,CELLCO PARTNERSHIP,123.19,A,1,
70FBR420F00000121,CELLCO PARTNERSHIP,122.57,A,1,
70FBR718F00000020,ATT MOBILITY LLC,119.1,A,1,
70FBR619F00000091,CELLCO PARTNERSHIP,118.83,A,1,
70FA3020F00000303,CELLCO PARTNERSHIP,116.12,A,1,
70FBR818F00000021,CELLCO PARTNERSHIP,114.48,A,1,
70FBR819F00000022,CELLCO PARTNERSHIP,114.32,A,1,
70FBR120F00000005,ATT MOBILITY LLC,113.96,A,1,
70FBR019F00000009,CELLCO PARTNERSHIP,113.22,A,1,
70FBR919F00000110,ATT MOBILITY LLC,112.17,A,1,
70FBR919F00000114,CELLCO PARTNERSHIP,112.16,A,1,
70FBR419F00000175,ATT MOBILITY LLC,106.87,A,1,
70FBR718F00000012,UNITED PARCEL SERVICE CO.,103.71,D,1,
70FBR919F00000155,ATT MOBILITY LLC,102.46,A,1,
70FBR420F00000032,ATT MOBILITY LLC,102.46,A,1,
70FBR220F00000017,ATT MOBILITY LLC,101.74,A,1,
70FBR619F00000051,ATT MOBILITY LLC,100.41,A,1,
70FBR220F00000173,CELLCO PARTNERSHIP,100.07,A,1,
70FBR919F00000167,ATT MOBILITY LLC,98.86,A,1,
70FA3020F00000540,ATT MOBILITY LLC,96.55,A,1,
70FBR419F00000152,ATT MOBILITY LLC,96.38,A,1,
70FBR419F00000091,ATT MOBILITY LLC,96.23,A,1,
70FBR419F00000243,ATT MOBILITY LLC,95.49,A,1,
70FBR120F00000003,UNITED PARCEL SERVICE CO.,94.05,D,1,
70FBR919F00000133,ATT MOBILITY LLC,90.53,A,1,
70FBR220F00000150,ATT MOBILITY LLC,90.09,A,1,
70FA3020F00000226,CELLCO PARTNERSHIP,88.62,A,1,
70FBR221F00000027,ATT MOBILITY LLC,85.77,A,1,
70FBR220F00000160,ATT MOBILITY LLC,85.77,A,1,
70FBR718F00000021,CELLCO PARTNERSHIP,85.74,A,1,
70FBR420F00000115,CELLCO PARTNERSHIP,85.74,A,1,
70FBR419F00000007,CELLCO PARTNERSHIP,85.74,A,1,
70FBR221F00000005,ATT MOBILITY LLC,85.48,A,1,
70FBR120F00000002,ATT MOBILITY LLC,85.48,A,1,
70FBR219F00000016,ATT MOBILITY LLC,85.47,A,1,
70FBR820F00000021,UNITED PARCEL SERVICE CO.,85.25,D,1,
70FBR420F00000120,ATT MOBILITY LLC,81.63,A,1,
70FBR220F00000151,ATT MOBILITY LLC,81.63,A,1,
70FBR420F00000016,ATT MOBILITY LLC,80.72,A,1,
70FBR720P00000041,STERICYCLE INC,80,F,1,NONE
70FBR318P00000025,"KNIGHTHORST SHREDDING, LLC",80,F,1,NONE
70FBR319F00000030,ATT MOBILITY LLC,79.22,A,1,
70FBR619F00000012,ATT MOBILITY LLC,79.12,A,1,
70FBR620F00000058,ATT MOBILITY LLC,78.78,A,1,
70FBR420F00000031,ATT MOBILITY LLC,78.69,A,1,
70FBR320F00000040,ATT MOBILITY LLC,73.08,A,1,
70FBR120F00000014,ATT MOBILITY LLC,72.18,A,1,
70FBR419F00000133,ATT MOBILITY LLC,71.51,A,1,
70FBR419F00000036,CELLCO PARTNERSHIP,69.87,A,1,
70FBR620F00000099,ATT MOBILITY LLC,69.85,A,1,
70FBR221F00000036,UNITED PARCEL SERVICE CO.,66.55,D,1,
70FBR420F00000017,CELLCO PARTNERSHIP,65.76,A,1,
70FBR419F00000257,ATT MOBILITY LLC,64.58,A,1,
70FBR919F00000037,CELLCO PARTNERSHIP,63.51,A,1,
70FBR520F00000047,UNITED PARCEL SERVICE CO.,58.92,D,1,
70FBR820F00000046,CELLCO PARTNERSHIP,57.04,A,1,
70FBR620F00000017,ATT MOBILITY LLC,56.98,A,1,
70FBR419F00000185,CELLCO PARTNERSHIP,56.98,A,1,
70FBR320F00000042,ATT MOBILITY LLC,56.98,A,1,
70FBR519F00000080,CELLCO PARTNERSHIP,53.2,A,1,
70FBR419F00000131,CELLCO PARTNERSHIP,51.31,A,1,
70FBR419F00000284,CELLCO PARTNERSHIP,49.99,A,1,
70FBR419F00000170,ATT MOBILITY LLC,48.89,A,1,
70FBR918F00000019,UNITED PARCEL SERVICE CO.,45.07,D,1,
70FBR419F00000189,CELLCO PARTNERSHIP,45.05,A,1,
70FBR420F00000071,CELLCO PARTNERSHIP,44.99,A,1,
70FBR819F00000028,UNITED PARCEL SERVICE CO.,41,D,1,
70FBR520F00000049,UNITED PARCEL SERVICE CO.,40.7,D,1,
70FBR221F00000031,ATT MOBILITY LLC,36.09,A,1,
70FBR820F00000031,UNITED PARCEL SERVICE CO.,33.75,D,1,
70FBR919F00000148,ATT MOBILITY LLC,33.6,A,1,
70FBR820F00000030,UNITED PARCEL SERVICE CO.,31.84,D,1,
70FBR620P00000051,ARKANSAS RECORDS MANAGEMENT INCORPORATED,25.75,F,1,NONE
70FBR220F00000174,ATT MOBILITY LLC,24.71,A,1,
70FBR820F00000044,UNITED PARCEL SERVICE CO.,23.56,D,1,
70FBR318F00000038,ATT MOBILITY LLC,15.46,A,1,
70FBR820F00000027,UNITED PARCEL SERVICE CO.,12.5,D,1,
70FBR919F00000166,ATT MOBILITY LLC,11.86,A,1,
70FBR420F00000125,CELLCO PARTNERSHIP,11.04,A,1,
70FBR621F00000035,ATT MOBILITY LLC,8.55,A,1,
HSFE7017J0269,AKIRA TECHNOLOGIES INC.,0,D,1,
HSFE7017F0079,"TCS INTERPRETING, INC.",0,A,1,
HSFE7017F0033,TRANSPERFECT TRANSLATIONS INTERNATIONAL INC,0,A,1,
HSFE7017F0022,ALLWORLD LANGUAGE CONSULTANTS INC,0,A,1,
HSFE7016F0212,"LANGUAGE BANK, INC.",0,A,1,
HSFE5017J0093,"E-VOLVE PARTNERS, INC.",0,A,1,
HSFE4017J0230,"HR ANEW, INC.",0,A,1,
HSFE0717F0011,"UNITED PARCEL SERVICE, INC.",0,A,1,
HSFE0517P0018,AMERICAN BAR ASSOCIATION,0,F,1,NONE
HSFE0517P0017,TRANSLATION SOLUTIONS CORP,0,F,1,NONE
HSFE0417J0055,"UNITED PARCEL SERVICE, INC.",0,A,1,
70FBR920P00000067,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR920F00000011,CELLCO PARTNERSHIP,0,A,1,
70FBR919P00000084,"INTEGRITY SHRED, LLC",0,F,1,NONE
70FBR919P00000042,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR919F00000197,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000196,ATT MOBILITY LLC,0,A,1,
70FBR919F00000159,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000147,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000145,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000144,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000141,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000140,ATT MOBILITY LLC,0,A,1,
70FBR919F00000139,ATT MOBILITY LLC,0,A,1,
70FBR919F00000136,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000131,ATT MOBILITY LLC,0,A,1,
70FBR919F00000128,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000095,TRANSPERFECT TRANSLATIONS INTERNATIONAL INC,0,A,1,
70FBR919F00000091,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000090,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000080,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000055,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000036,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000011,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000010,CELLCO PARTNERSHIP,0,A,1,
70FBR919F00000001,CELLCO PARTNERSHIP,0,A,1,
70FBR918P00000123,"AMERICAN SAMOA DEPARTMENT OF PUBLIC SAFETY, MOTOR CARRIER S",0,F,1,NONE
70FBR918P00000122,WHR LLC,0,F,1,NONE
70FBR918P00000097,AST TELECOM LLC,0,F,1,NONE
70FBR918P00000076,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR918F00000106,STERICYCLE INC,0,A,1,
70FBR820F00000043,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR819F00000014,CELLCO PARTNERSHIP,0,A,1,
70FBR720F00000030,ATT MOBILITY LLC,0,A,1,
70FBR720F00000013,CELLCO PARTNERSHIP,0,A,1,
70FBR719P00000025,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR719F00000017,ATT MOBILITY LLC,0,A,1,
70FBR621F00000020,CELLCO PARTNERSHIP,0,A,1,
70FBR620P00000030,"R & S HOSPITALITY, LLC",0,F,1,SBA
70FBR620F00000003,ATT MOBILITY LLC,0,A,1,
70FBR520P00000027,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR520F00000067,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR520F00000045,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR520F00000043,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR520F00000020,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR519F00000013,CELLCO PARTNERSHIP,0,A,1,
70FBR518F00000031,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR420P00000169,BOYD ATLANTA RHODES LLC,0,F,1,NONE
70FBR420P00000125,BAY OAKS VILLAGE MHP INC,0,F,1,NONE
70FBR420P00000026,PEOPLEREADY INC,0,F,1,NONE
70FBR420P00000022,AUTOMAX RENT A CAR INC,0,F,1,NONE
70FBR420P00000001,GDS ATLANTA LLC,0,F,1,SBA
70FBR420F00000139,BLUE TECH INC.,0,D,1,
70FBR420F00000138,BLUE TECH INC.,0,D,1,
70FBR420F00000058,CELLCO PARTNERSHIP,0,A,1,
70FBR419P00000002,AMERICAN BAR ASSOCIATION,0,F,1,NONE
70FBR419F00000264,WECOST INC,0,F,1,NONE
70FBR419F00000262,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000260,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000251,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000188,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000183,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000177,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000154,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000140,ATT MOBILITY LLC,0,A,1,
70FBR419F00000134,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000084,ATT MOBILITY LLC,0,A,1,
70FBR419F00000075,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000066,ATT MOBILITY LLC,0,A,1,
70FBR419F00000063,ATT MOBILITY LLC,0,A,1,
70FBR419F00000030,CELLCO PARTNERSHIP,0,A,1,
70FBR419F00000024,CELLCO PARTNERSHIP,0,A,1,
70FBR418F00000097,CELLCO PARTNERSHIP,0,A,1,
70FBR418F00000085,ATT MOBILITY LLC,0,A,1,
70FBR320P00000027,NARIN LLC,0,F,1,NONE
70FBR320P00000014,"FEDERAL GOVERNMENT EXPERTS, LLC",0,F,1,NONE
70FBR320F00000051,ATT MOBILITY LLC,0,A,1,
70FBR320F00000043,CELLCO PARTNERSHIP,0,A,1,
70FBR320F00000039,CELLCO PARTNERSHIP,0,A,1,
70FBR320F00000003,CELLCO PARTNERSHIP,0,A,1,
70FBR319P00000010,"SP OPERATIONS, LLC",0,F,1,NONE
70FBR319F00000029,CELLCO PARTNERSHIP,0,A,1,
70FBR318F00000037,CELLCO PARTNERSHIP,0,A,1,
70FBR221F00000002,"METRO PUERTO RICO, LLC",0,F,1,NONE
70FBR220F00000186,UNITED PARCEL SERVICE CO.,0,D,1,
70FBR220F00000159,HUGHES NETWORK SYSTEMS LLC,0,A,1,
70FBR220F00000158,HUGHES NETWORK SYSTEMS LLC,0,A,1,
70FBR220F00000118,"TCS INTERPRETING, INC.",0,A,1,
70FBR220F00000094,"GLADIUS WPTB, LLC",0,F,1,NONE
70FBR219P00000014,"LEW HENLEY SEWAGE DISPOSAL, LLC",0,F,1,SBA
70FBR219F00000075,HUGHES NETWORK SYSTEMS LLC,0,A,1,
70FBR219F00000040,ATT MOBILITY LLC,0,A,1,
70FBR219F00000038,ATT MOBILITY LLC,0,A,1,
70FBR219F00000033,ATT MOBILITY LLC,0,A,1,
70FBR121F00000002,CELLCO PARTNERSHIP,0,A,1,
70FBR119F00000011,CELLCO PARTNERSHIP,0,A,1,
70FBR119F00000010,ATT MOBILITY LLC,0,A,1,
70FBR020F00000021,CELLCO PARTNERSHIP,0,A,1,
70FBR018F00000023,DELTA SCIENTIFIC CORPORATION,0,A,1,
70FBLA19F00000019,ATT MOBILITY LLC,0,A,1,
70FBLA19F00000018,ATT MOBILITY LLC,0,A,1,
70FBLA19F00000017,CELLCO PARTNERSHIP,0,A,1,
70FBLA19F00000016,CELLCO PARTNERSHIP,0,A,1,
70FB7020F00000053,YARO SUPPLY CO,0,A,1,
70FA5019F00000030,"EC AMERICA, INC",0,A,1,
70FA4020F00000034,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",0,A,1,
70FA4019F00000189,"OFFICE ENVIRONMENTS INTERNATIONAL, INC.",0,A,1,SBA
70FA4019F00000152,"MANAGEMENT SOLUTIONS CONSULTING GROUP, INC.",0,A,1,SBA
70FA4019F00000130,"TCS INTERPRETING, INC.",0,A,1,
70FA4019F00000117,SUPPLIES NOW INC,0,A,1,
70FA4019F00000076,"HR ANEW, INC.",0,A,1,
70FA4018F00000119,"TCS INTERPRETING, INC.",0,A,1,SBA
70FA4018F00000015,DRAUGHN & ASSOCIATES INC,0,A,1,
70FA4018F00000010,DRAUGHN & ASSOCIATES INC,0,A,1,
70FA3020F00000568,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000414,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000394,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000393,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000366,ATT MOBILITY LLC,0,A,1,
70FA3020F00000365,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000309,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000300,ATT MOBILITY LLC,0,A,1,
70FA3020F00000227,BLUE TECH INC.,0,D,1,SBA
70FA3020F00000225,CELLCO PARTNERSHIP,0,A,1,
70FA3020F00000213,CELLCO PARTNERSHIP,0,A,1,
70FA3019F00000635,MANHATTAN TELECOMMUNICATIONS CORPORATION LLC,0,A,1,
70FA3019F00000539,MANHATTAN TELECOMMUNICATIONS CORPORATION LLC,0,A,1,
70FA3019F00000517,ATT MOBILITY LLC,0,A,1,
70FA3019F00000322,CELLCO PARTNERSHIP,0,A,1,
